name,page,text
963330_bijlagen.zip__concatenated,150,"NEN-EN 9997-1

 
 

Tabel nr.1: NE AGKRACHT TABEL

Schroe Tepaten t/m 180/300 mm

Paalkopniveau :ca. N.A.P. -10m

Rekenwaarde negatieve kleef : ca. 73 kN/m

Belastingfactor neg.klf. : 1.40 ! n !

E 3-factor - alpha-p is 0,5 bij uitvoering

o,-factor positieve kleef VOIQG""S blz. 9
,-factor paalpuntspanning

B -factor(en) paalpunt

 

 

 

 

Sond. Basis- 180/250 mm 180/300 mm
nummer [niveau rekenwaarde |W‚a:14 |rekenwaarde [Wiaorg
nm draagkracht toest.B |[draagkracht toest.B
tov N.A.P. in kN inmm [|inkN Iin mm
1 a) -19.00 427 _ 608 _
b ) -19.50 459 _ 646 _
2 a) -19.00 449 _ 630 _
b ) -19.50* 494 _ 688 _

 

 

 

 

 

 

 

 

* : Niet dieper funderen omdat anders de grenspaalpuntspanning afneemt.

 

S0nd. Basisniveau Or;me x;punt pr;r: 1a> ;schac ht/ Kschtoht ( M Pa)

 

num m tov N.A.F. {MP3) -Ldiepte (Q,)..tot..diepie

 

 

 

 

 

1 a) - _ 19.00 15.00 |-12.00 (2.0) -18.50 (15.0) -19.00
b) - 19.50 15.00 |-12.00 (2.0) -18.50 (15.0) -19.50
2 a) - _ 19.00 14.50|-12.50 (2.5) -18.00 (15.0) -19.00
b) - 19.50 15.00 |-12.50 (2.5) -18.00 (15.0) -19.50

 

 

 

 

 

 

Uitgaande van de hierboven weergegeven tabel kan men de rekenwaarde van het
paaldraagvermogen als volgt bepalen:

° Rb;cal 7 Ap“nt * Ó1r;max;Punt * O(p * p *S
7 Rs;cal 7 E (Oi;gem * o<s * qc;z;a;i)
7 Rc;k 7 Rb;cal/(ë3*vb) + Rs;cal/(g3*vs) 7 Os * Fs;nk;d

Voor een verklaring der toegepaste indices verwijzen wij naar NEN-EN 1997-1.

Pagina 21/24

OxxXx
"
892231__concatenated,17,"Gemeente Amsterdam November 2016
Intensivering maatwerk aan Eritrese statushouders binnen de Amsterdamse Aanpak Pagina 2 van 10

De maatschappelijke begeleiding van SVAZ alléén is voor deze doelgroep niet toereikend.
Statushouders van Eritrese afkomst hebben gezien de bovenstaande problematiek intensievere
begeleiding nodig dan hetgeen er nu aan alle statushouders wordt geboden. Het reguliere aanbod
bestaat uit gemiddeld twaalf uur begeleiding per jaar van een SVAZ-professional met daarnaast
de inzet van vrijwilligers per statushouder. Dit is onvoldoende voor deze doelgroep.

In het voorjaar van 2016 heeft raadslid Blom schriftelijke vragen gesteld over de positie van
Somaliërs in Amsterdam. Een van de vragen was of er ook andere herkomstgroepen in
Amsterdam zijn met vergelijkbare problematiek. Het college heeft aangegeven dat er een andere
herkomstgroep in Amsterdam is met een vergelijkbare stapeling van problematiek. Dit betreft
Eritrese statushouders. Naar aanleiding van deze schriftelijke vragen, signalen uit het veld en de
rapporten van Pharos, heeft het college besloten om in het najaar van 2016 een plan van aanpak te
presenteren (inclusief de benodigde middelen) waarin het maatwerk met betrekking tot de

Eritreeërs is uitgewerkt.

De bijzondere omstandigheden van deze groep statushouders vragen om bijzonder maatwerk. De
Amsterdamse Aanpak Statushouders maakt het mogelijk dat aan deze groep maatwerk wordt
geleverd. In dit plan van aanpak is het maatwerk uitgewerkt. Middels dit plan kan intensivering van
het maatwerk indien nodig plaatsvinden voor andere groepen met gelijksoortige problematiek,
waaronder statushouders uit Somalië en Ethiopië. De in dit plan genoemde middelen kunnen ook
worden toegepast op deze groepen. Voorts volgt een uitwerking van gerichte acties binnen de
verschillende domeinen van de gemeente Amsterdam. De problematiek waartegen Eritrese
statushouder aanlopen bevindt zich binnen de volgende thema's:

e Wonen

s Inkomen

n  Werk & Participatie

n Gezondheid & Zorg

""  Veiligheid

 

Dit plan van aanpak is opgesteld in samenwerking met en met inbreng van onder andere rve's
WPI, Wonen, GGD, OJZ en OOV en ketenpartners waaronder SVAZ en HVO.
"
963330_bijlagen.zip__concatenated,84,"Kenmerk 909757
Pagina 8 van 9

Gemeente Amsterdam
Stadsdeel Centrum

c. gipsblokken en gipsplaatmateriaal;

d. bitumineuze dakbedekking;

e. teerhoudende dakbedekking;

f teerhoudend asfalt;

g. niet teerhoudend asfalt;

h. dakgrind;

i overig afval.
2. Gevaarlijke stoffen als bedoeld in het eerste lid, onder a, mogen niet worden
gemengd of gescheiden.
3. Alle fracties als bedoeld in het eerste lid, worden op het bouw- of sloopterrein
gescheiden gehouden en gescheiden afgevoerd.
4. Het eerste lid, onder b tot en met g, en het derde lid zijn niet van toepassing voor
zover de hoeveelheid afval van de betreffende fractie minder dan 1 m3 bedraagt.
5. In afwijking van het derde lid kunnen de fracties op een andere locatie worden

gescheiden voor zover scheiding op het bouw- of sloopterrein naar het oordeel van het
bevoegd gezag redelijkerwijs niet mogelijk is.

Voorschriften bodem

 

Als bij de uitvoering van de bouwwerkzaamheden een bodemverontreiniging wordt
waargenomen, anders dan beschreven in het bodemonderzoeksrapport, moet de
vergunninghouder dit direct melden bij de omgevingsdienst Noordzeekanaalgebied,
afdeling Bodemtoezicht op telefoonnummer 020-254 36 00.

Als er grond van de locatie wordt afgevoerd en elders wordt hergebruikt, moet hierbij
worden voldaan aan de regels van het Besluit bodemkwaliteit.

Start van de bodem en bouwwerkzaamheden dienen gemeld te worden op
startwerk@dmb.amsterdam.nl.

Overige

In rood aangebrachte wijzigingen

Het bouwwerk moet worden uitgevoerd overeenkomstig de door de afdeling Vergunning
Bouw op de tekening(en) no. OA-01 en het geotechnisch rapport in rood aangebrachte
wijzigingen en/of aanwijzingen.

Arbeidsinspectie

De vergunning houdt niet in een eventuele vereiste goedkeuring van de arbeidsinspectie.

Voor zoveel nodig, moet hierover contact worden opgenomen met de arbeidsinspectie,
formulieren hiervoor zijn te vinden op www.arbeidsinspectie.nl.
"
963330_bijlagen.zip__concatenated,183,"Gemeente Amsterdam Centrum Kenmerk: 3359329
Pagina 3 van 12

Rechtsbescherming

Niet mee eens?

Bent u het niet eens met dit besluit? Dan kunt u als belanghebbende binnen zes weken na de dag
waarop het besluit verzonden is bezwaar maken. Het poststempel geldt als datum waarop uw
bezwaarschrift is verzonden.

Stuur uw bezwaarschrift naar:

Het algemeen bestuur van de bestuurscommissie van stadsdeel Centrum
Juridisch Bureau

Postbus 483

1000 AL Amsterdam

Vermeld in uw bezwaarschrift altijd:

2 Uwnaam, adres en telefoonnummer;

= de datum waarop u het bezwaarschrift schrijft en uw handtekening;

» de datum en het kenmerk van het besluit waartegen u bezwaar maakt;

2 waarom u bezwaar maakt.

Dient iemand anders namens u het bezwaarschrift in? Stuur dan een machtiging mee.

Na ontvangst informeren wij u over de afhandeling van uw bezwaarschrift.

Voorlopige voorziening
Het indienen van een bezwaarschrift heeft geen schorsende werking. Het besluit waartegen u
bezwaar maakt blijft geldig totdat op uw bezwaar is beslist.

Om te voorkomen dat door het besluit een onomkeerbare situatie ontstaat kan een
belanghebbende een verzoek om een voorlopige voorziening indienen. Met een voorlopige
voorziening kan de inwerkingtreding van het besluit worden opgeschort.

Een verzoek om een voorlopige voorziening dient u in bij:
De voorzieningenrechter van de Rechtbank Amsterdam
Afdeling Publiekrecht - team bestuursrecht

Postbus 75850

1070 AW AMSTERDAM

U kunt ook een verzoek om een voorlopige voorziening indienen via de website:
http://loket.rechtspraak.nl/bestuursrecht. Andere belangrijke informatie vindt u via de website:
www.rechtspraak.nl/Naar-de-rechter/Bestuursrechter/Kosten.

Stadsdeel Centrum is bereikbaar met metrolijn 51, 53 en 54 of met tramlijn 9 en 14, halte Waterlooplein.
Een routebeschrijving vindt u op www.centrum.amsterdam.nl
"
892231__concatenated,19,"Gemeente Amsterdam November 2016
Intensivering maatwerk aan Eritrese statushouders binnen de Amsterdamse Aanpak Pagina 3 van 10

Wonen

Woonbegeleiding (voor woningdelers)
Voor de statushouders en dus Eritreeërs die een woning (of gemeenschappelijke voorzieningen op

een woning) delen wordt sinds november 2015 gedurende een jaar extra ambulante
woonbegeleiding ingezet door HvO-Queriodo. De begeleiders komen naar de woning en de inzet
is gericht op vraagstukken rond de woning. Zij werken hierbij samen met en signaleren naar
begeleiders van SVAZ. Er zijn ruim 60 statushouders met een Eritrese achtergrond die een woning
delen of via kamergewijze verhuur voorzieningen delen. Sinds 2 juli 2016 heeft HvO-Queriodo ook
begeleiders die Tigrinya spreken, de moedertaal van de Eritrese statushouders. Dit wordt door
Wonen bekostigd.

Actie: aanvullende inzet door professionals die Tigrinya spreken is voor een kwetsbare deel
van deze groep langer gewenst.

Doel: bevorderen goed huurderschap en betalen huur.

Kosten: budgetneutraal, dekking binnen de programmamiddelen van Wonen.

Inkomen

Voorlichting over omgaan met geld en training budgettering
Gezien de signalen van de woningcorporaties over huurachterstand bij Eritrese statushouder is het

van belang om in te zetten op de toegankelijkheid van de financiële opvoeding, budget coaching
en waar nodig schuldhulpverlening. In de stadsdelen zijn reeds diverse initiatieven beschikbaar op
het gebied van schuldhulpverlening en financiële opvoeding, bv. het Jongeren Financieel Café. In
de wijken worden financiële spreekuren gehouden en zijn budgetcursussen beschikbaar bij
organisaties voor maatschappelijke dienstverlening (MaDi).

ETO's (zie hierna) worden waar mogelijk ingezet bij schuldhulpverlening en financiële opvoeding
om de toegankelijkheid te vergroten. Belangrijke onderwerpen voor budget coaching zijn 0.a.
betaling van huur, gas, water, elektra en telefonie en sparen. Er wordt rekening gehouden met de
samenhang tussen gezondheid en armoede. Waar nodig wordt de GGD betrokken bij de
voorlichting. De focus dient hierbij te liggen op de woningdelers. Deze groep deelt immers ook
rekeningen.

Uiterste interventie is om in individuele gevallen ook huurpenningen en mogelijke andere vaste
lasten door WP te laten inhouden op de uitkering.

Actie: inzetten Eigen Taal Ondersteuners om de toegankelijkheid van schuldhulpverlening en
budget coaching te vergroten.

Doel: financiële opvoeding ten behoeve van de tijdige betaling van vaste lasten.

Kosten: zie ‘Inzet ETO's bevorderen bij groepsbijeenkomsten’.

Werk en Participatie
"
963330_bijlagen.zip__concatenated,29,"26-mei-2011
55-09-0102

Gemeente Amsterdam
stadsdeel Centrum

Warmoesstraat 10

4.4 Funderingsonderzoek

Het onderzoek is gehouden ter plaatse van de voorgevel en de (gemeenschappelijke)
bouwmuur van de nummers 10 en 12 aan de zijde van nummer 12. Onder de bouwmuur
is een fundering op ‘staal’ aangetroffen. Dit houdt in dat er geen palen onder het
funderingshout zijn geslagen. Er is wel sprake van langshout met daaronder dwarshout
van twee verschillende platen. De onderste halfrond met de platte kant aan de onderzijde.
De houten onderdelen zijn fors in elkaar geknepen. De indingingswaarden die zijn
gemeten d.m.v. “de specht” zijn als matig te noemen. Zie hiervoor de bijgevoegde tabel.
De aanlegdiepte van de fundering is normaal te noemen. Ook de aangetroffen
grondwaterstand is eveneens gemiddeld. Het opgaande metselwerk ziet er redelijk
uit,geen scheurvorming aangetroffen.

Onder de voorgevel is een paaljuk aangetroffen,twee palen met een kesp en
zgn.”schuifhout”. De aanlegdiepte is vrijwel hetzelfde als die van de bouwmuur. Ook hier
zijn de indringingswaarden matig te noemen. Prikken links en rechts van dit juk leidde niet
tot het aantreffen van andere jukken. Aangezien het metselwerk van de voorgevel
zichtbaar nieuwer is dan dat van de bouwmuur,heeft het er de schijn van dat de
voorgevel(fundering) in een latere periode vernieuwd is. Uit tekeningen van het
gemeentearchief en bijgevoegde funderingstekening blijkt dat de panden Warmoesstraat
12 en 14 rond het jaar 1900 opnieuw zijn opgetrokken en dat deze toen zijn voorzien van
een nieuwe fundering op palen. De bestaande fundering van de gemeenschappelijke
bouwmuur tussen de panden Warmoesstraat 10 en 12 is echter een fundering op staal
gebleven.

 

 

 

 

 

 

 

 

 

 

 

 

 

 

à
z

the scale towards documen’

TTT 100

TT

Inch
ho

 

p e -

 

 

ESC

C1 B1 A1 C2 B2 A2 B5 A5 20

Patch Reference numbers on UTT

10 09 03 02 01 C7 B7 A7 C8 B8 A8 C9 B9

17 46 1

18

 

272
He PSE £

mage Engineering Scan Reference Chart TE263 Seríal No.

 
"
963330_bijlagen.zip__concatenated,13," 

  

26-mei-2011
55-09-0102

 

  

  

  

 

 

       

Gemeente Amsterdam
stadsdeel Centrum

Warmoesstraat 10

welke strijdig zijn met het Bouwbesluit bestaande bouw, wordt uitgevoerd en
vastgelegd. Zo mogelijk wordt meteen een (voorlopige) oorzaak van gebreken
aangegeven. Omdat de inspectie een hoge mate van deskundigheid en ervaring
vereist en tevens subjectiviteit moet worden uitgesloten, wordt de beoordeling steeds
door twee inspecteurs gedaan. Belangrijke aspecten van deze beoordeling zijn het
waarnemen en vastleggen van scheurvorming, deformaties, bezweken onderdelen of

onderdelen waarvan de kwaliteit in beduidende mate is achteruit gegaan, achterstallig

onderhoud en brandveiligheid.
« Deelonderzoek fundering
Een belangrijk aspect in het kader van de kwaliteitsbeoordeling van een pand is de

kwaliteit van de fundering. De beoordeling is grotendeels rekenkundig van karakter en

behoeft gegevens van velerlei aard. Indien de vereiste gegevens bij het
archiefonderzoek in voldoende mate beschikbaar zijn gekomen en het pand indiceert
geen gebreken aan de fundering (scheuren, resultaten van de waterpassingen, enz.)

dan kan worden volstaan met een beoordeling van het draagvermogen in relatie tot de

aanwezige belasting. Vereiste gegevens zijn dan onder meer hoeveelheid en

afmetingen van de funderingselementen en aanlegniveau van de funderingselementen

in de draagkrachtige grondlaag. Als de vereiste gegevens niet voorradig zijn dan
dienen deze te worden bepaald door middel van een representatieve steekproef naar
de aanwezige funderingselementen (een funderingsinspectie). In het stadsdeel
Centrum staan zeer veel oude panden, waarvan de benodigde gegevens niet
beschikbaar zijn in de archieven. In het merendeel van de gevallen zal dan ook
moeten worden overgegaan tot een funderingsinspectie.

« Grondonderzoek
Teneinde een goede conclusie te kunnen trekken over het draagvermogen van een

fundering, dient ook het geotechnisch draagvermogen te worden beoordeeld. Hiervoor

dienen gegevens van de respectievelijke grondlagen ter plaatse van het pand

beschikbaar te zijn. Bij het stadsdeel zijn zeer veel grondonderzoeken beschikbaar die

voor dit doel worden gebruikt. Is een dergelijk onderzoek echter niet beschikbaar op
een beperkte afstand van het pand, dan zal een nieuw grondonderzoek moeten
worden uitgevoerd.

2.3 Beschrijving van de kwaliteitsniveaus

Het onderzoek geeft aan welke aspecten van casco, fundering en overige bouwkundige
onderdelen niet voldoen aan het in het Bouwbesluit beschreven kwaliteitsniveau voor
bestaande bouwwerken. Als dit niveau niet gehaald wordt zijn Burgemeester en

Wethouders, i.c. het dagelijks bestuur van het Stadsdeel bevoegd om aan te schrijven tot

het treffen van voorzieningen. Deze bevoegdheid is geregeld in de Algemene Wet
Bestuursrecht en gebaseerd op artikel Ib van de Woningwet. In deze situatie kan de

kwaliteit worden gekarakteriseerd met “aanschrijfniveau”. In beleidsstukken over ""Behoud

en Herstel"" is in dit geval sprake van een kwaliteitsniveau IV. Als een bouwwerk deze
conditie heeft of onderdelen van een bouwwerk deze conditie hebben dan heeft het
bevoegd gezag de plicht om handhavend op te treden en mag de eigenaar deze situatie
ook niet laten voortbestaan. Als alle onderdelen van het pand voldoen aan criteria voor
nieuwbouw is er sprake van een “nieuwbouwniveau” of wel een kwaliteitsniveau I.

 

 
 

 

 
     
   
 
 
   
     
    
     
   
   
   
      
      
   
   
   
   
   
   
      

 

o
ET
a

 

mm !o

ï

10 09 03 02 01 C7 B7 A7 C8 B8 A8 C9 B9

17

C1 B1 A1 C2 B2 A2 B5 A5 20 18

numbers on UTT

Patch Reference

e
a -

  
 
   
   
   
   
   
   
 
  
  

the scale towards documen’

 
    
 
 
   
    
      
   
   
   
   
   
  

    

Image Engineering Scan Reference Chart TE263 Serial No.
"
892231__concatenated,31,"Gemeente Amsterdam November 2016
Intensivering maatwerk aan Eritrese statushouders binnen de Amsterdamse Aanpak Pagina 9 van 10

Alleenstaande Minderjarige Vluchtelingen

Ook onder de groep Alleenstaande Minderjarige Vluchtelingen, bevinden zich Eritrese
statushouders. Vanaf hun 18° draagt Nidios (voogd) de jongeren over aan de gemeente. In het
najaar van 2016 zal een voorstel voor een leertuin warme overgang van AMV 18-/18+ worden
gepresenteerd. In de leertuin staat integrale samenwerking tussen verschillende domeinen -
wonen, werk, inkomen, zorg, begeleiding en onderwijs - centraal. Hierbij is ook aandacht voor de
problematiek van Eritrese statushouders.

Actie: voorstel is reeds in ontwikkeling.

Doel: bewerkstelligen warme overgang AMV van 18- naar 18+.

Kosten: nader te bepalen binnen de financiële kaders van Jeugd en Zorg.

Werkconferentie

In het najaar van 2016 wordt een werkconferentie georganiseerd, waarbij het plan van aanpak aan
een breder veld wordt gepresenteerd. De werkconferentie heeft met name ten doel het verbinden
en de samenwerking tussen verschillende domeinen te versterken. Daarnaast is de conferentie
erop gericht om samenwerkingsafspraken op te stellen met de diverse ketenpartners. Verder zal
tijdens de conferentie ook aandacht zijn voor het wantouwen binnen de Eritrese gemeenschap. Er
zijn signalen dat er veel wantrouwen is binnen de Eritrese gemeenschap in Nederland, dus bij het
inzetten van etnische (zelf-) organisaties, kerken en tolken is ook alertheid nodig. Omdat we hier
nog zo weinig grip op hebben en de noodzaak hoog is, is het van belang om een lerend systeem op
te zetten waarbij we zorgen dat ervaringen, positieve en negatieve, snel en efficiënt bij andere
terechtkomen via intervisiegroepen, actieonderzoek, landelijke netwerken en internetfora.

Actie: Faciliteren van werkconferentie om

Doel: Samenwerkingsafspraken maken met ketenpartners en in samenwerking met GGD een
lerend systeem op te zetten met betrekking tot ervaringen over Eritrese statushouders.
Kosten: € 3000, dekking binnen programmamiddelen Amsterdamse Aanpak statushouders.

Monitoring

Vanuit het programmateam Vluchtelingen vindt de coördinatie over de uitvoering van de
maatregelen plaats. In de Vluchtelingenmonitor zal over de voortgang van de maatregelen
gerapporteerd worden. Naar aanleiding van dit plan van aanpak wordt in afstemming met
betrokken partijen een werkplanning opgesteld, om de in dit plan van aanpak genoemde acties tot
uitvoering te brengen. Hierin zullen doelen worden geconcretiseerd met resultaat en effect van
genoemde inspanningen. Daarnaast zal er monitoring plaatsvinden op dit plan middels een
structureel overleg met betrokken rve's (WPI, Wonen, GGD, O0JZ en OOV) en ketenpartners,
waaronder SVAZ en HVO. Om de verbeteringen bij de statushouders te monitoren, rapporteren
klantmanagers en medewerkers SVAZ over voortgang van de statushouders met betrekking tot
de in dit stuk genoemde problematiek. Deze resultaten zullen periodiek besproken worden in
overleg met WPI, GGD en SVAZ.

Actie: structureel overleg inzetten om toezicht te houden op voortgang statushouders.
Doel: monitoring plan van aanpak.
"
963330_bijlagen.zip__concatenated,216,"Retouradres: Bouwen & Wonen, Postbus 202, 1000 AE Amsterdam

Warmoesstraat 10I
1012JD AMSTERDAM
"
963330_bijlagen.zip__concatenated,196,"Kenmerk BWT 73-11-0029
Pagina 3 van 3

Gemeente Amsterdam
Stadsdeel Centrum

Belanghebbenden kunnen op grond van artikel 7:1 van de Algemene wet bestuursrecht,
binnen zes weken na de datum van deze brief gemotiveerd bezwaar maken tegen dit
besluit.

Een bezwaarschrift moet worden ondertekend en minstens bevatten: uw naam en adres,
de dagtekening, een omschrijving van het besluit waartegen u bezwaar maakt, de
gronden van uw bezwaar en het kenmerk nummer van dit besluit. Wilt u ook uw
telefoonnummer vermelden en een kopie van dit besluit mee zenden. Het dagelijks
bestuur stelt het op prijs als u een kopie van uw bezwaarschrift faxt naar nummer 020 -
256 4433.

U stuurt uw bezwaarschrift naar:
Dagelijks bestuur van stadsdeel Centrum
Directie Bedrijfsvoering

Afdeling Juridische Zaken

Postbus 202

1000 AE Amsterdam

Het indienen van een bezwaarschrift schorst niet de werking van het besluit.

In spoedgevallen kan een voorlopige voorziening worden aangevraagd - maar alleen als
u daarnaast ook al een bezwaarprocedure heeft lopen - bij de Voorzieningenrechter van
de Rechtbank Amsterdam, Sector Bestuursrecht, Postbus 75850, 1070 AW Amsterdam.
Een verzoek om voorlopige voorziening kan ook digitaal worden ingediend. Dat kan via
http://Ioket.rechtspraak.nl/bestuursrecht. Daarvoor dient u wel te beschikken over een
elektronische handtekening (DigiD). Aan het indienen van een verzoek om voorlopige
voorziening zijn griffiekosten verbonden.
"
963330_bijlagen.zip__concatenated,105,"STRACKEE BV BOUWADVIESBUREAU

     
   
 

N S
NNN
N
D N

 

xD-
IkNm/m]

N TIO [ B
&

 

 

 

werknummer: 912-096
berekeningnummer: 1
bladnummer: 19

[I], Lineair, Omhullende Min, mxD-, Iso vlakken 3D

  

nvE-
ENm

N TIO [ B

 

 

 

  

[!], Lineair, Omhullende Min, myD-, Iso vlakken 3D

Pagina 20/44

OxXxXX

 

Berekening funderingsherstel Warmoesstraat 10 te Amsterdam

11 juli 2013
"
963330_bijlagen.zip__concatenated,108,"STRACKEE BV BOUWADVIESBUREAU werknummer:

912-096

berekeningnummer: 1

bladnummer:

 

497

[I], Lineair, Omhullende Min, mxD-, Iso vlakken 3D

   
 

mm
tm

 

 

 

[!], Lineair, Omhullende Min, myD-, Iso vlakken 3D

Pagina 23/44

OxXxXxX

22

 

Berekening funderingsherstel Warmoesstraat 10 te Amsterdam 11 juli 2013
"
963330_bijlagen.zip__concatenated,180,"Warmoesstraat 10 Cult. Historische werkomschrijving

Het pand Warmoesstraat 10 is een Orde 2 pand.

Deze is recent (ca 4 jaar terug ) voorzien van een nieuwe fundering

Op de begane grond is een restaurant gevestigd.

De entree deur van dit restaurant bestaat uit een brede glasdeur van ca 1450 mm breed (dagmaat)

De wens is om deze deur aan te veranderen in een passender set stolpstel deuren voorzien van
bossing panelen aan de onderzijde. E.e.a. conform de bijgevoegde detaillering.

Het kozijn en de onderdorpel blijven bestaand.

Behoort bij besluit Gemeente

Amsterdam
BWT 3359329 x Centrum
Gemerkt 05

*
"
963330_bijlagen.zip__concatenated,22,"Gemeente Amsterdam
stadsdeel Centrum

26-mei-2011

Warmoesstraat 10

 

In het Gemeentearchief zijn drie relevante foto’s en één bouwtekening aangetroffen.

B á5ten>op sp1emo} 3/e3s ou1

68 69 8V 89 89 ZV Z9 ZO LO zO

£0 60 OL

L 9

Ll

 

E

8L OZ SV S9

 

è
fa'4

‘ONIEuas 9731 weuaruasjeg vers Guyaaur6uy abewt

.LIN vo ssaqwnu a>ua1ajag Yaed

za ZI LV L9g LO

w
! . È -
'

a

 

Tmnsl 175

 

,

Jaartal onbekend

Jaartal onbekend

 

   

9| ww h
vour

 

 

   
  

 
"
