names,labels,text,paths
967331_files.zip__concatenated,1.0," 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

  

 

 

   

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

í l 1 í l í 1 Ù l l l
t 1 T Í | ! | | l l l ! l l
L 1 | | | ! l l ! Í l | | automatisch te openien rolhekken
L 1 h | | | | | | i { i | iv.m. luchttoevoer t.b.v. rogk-
| I ‘@ $ ÔI | | | | | | 115m | | ‚en warmte— afvoerinstallatie
|Ì | | | 1 \aden / \ossen klein zaal, | | | !l' 'l | e E j
- i Ù ° | | IE 18m | … ’ DN | | | ! | | |
+ r ‘ 41 | | : E !
L a - | j z | | sch mookfufntdietsenbergino | DIT D [Ë Ù oS[So0ooTo | | —| oo C
! = ! n L ! Ï t ' | | | x | |
£ | tropbreedte : | i e rgre | eesgeer |(CT07 e e werigieete | | |
u i %retsîr%er ngkantoor | personeelsruimt{ Ênïe?).00 lspre;kkom : !l Ë_Ieîdiècörgîr — z | Ë’I°:dk6%)rsîr lJ‚ ‚|Ê 2 ° | ° |
! | | e AARAA aB ii e aa n a aievar N N E c E S N O
['_.<‚,}____ n B + Î' — »/ì""+ K | | TAE i A A 1 H i ! 4 !
| ) = | | produktiekantdor ! \ | HIm | _ gÓ T
Ì | - rlà.m_‘ | heren toilet | ì “ 5 | | LA T | 3 4
E | n l | 4 5 | | j E UL . i
n t Ï | o 3 - | f
7 : i | = t a ‚recep i -_ | * ‚ zijtongel ‚ | hefpJóteal
i x | 3 p è E m f | | ì
p | ĳ 1 = | 1.5m > Ïz E 8 | | )
(Ii)_—-—»' _:_ ‚_„‚_‚___L__„„____ì___„__…_ L_.___ I*—»I ATB - —:-I-— ! e £ E í l l-————î—— _
l + { : | | | l ! | l |
| ! n ‘ d | Eeko | l rooksthakelaars f | ! ! !
g î | bibliotheek [ i lf__‚c>eìl/‘e‚r_/ofeô'lèree geQie | j ‚ e i ! 1Sm | | | u
Ì ì | Peil — 0.00 ! ' | | l | ! | | !
'ì | Í ! l Í l ) ! | !
| i o | | m 725) i A | |
_ l - ! 4 . * | l N-_- ! % |
@_)-*l-“-‘—l_ . …_-_L._...__‚__'L.___‚__‚_1__‚_…_.__ _—""—»—«----É-—__J_+-- ——————— t e EE ° S E : a t J e m (E AA ED || T SE e | e e
| | l i | T | | ) u u u u | Í l
| affichewan P'= 0.00 |Ù U oyer ‘ vouwwan H LI J = L H L A u
! | | : vitrinekaste 1 i r 600-+ HEOE HORHOMRHOHR i !
& n 2101 | | | e +i : JOKRDOH IHDOHHOED ; | z
| R A E N M J m di htert l
2 i ’ í | : E : : q HOHE B RA AKHOEHE | polijomilft Îa'""-msoo+ï B 00
3 Ì l L H J H L | _ H [] [] l
‚ s | | | : i JHOHD HORHOMHOR | |
| | \ I.__‘1-8m t ! L t HOHHOE OHEHEHE | j
_ { l | | É | \ b, l l - t I : = : — : _ E _ : = = l | {
(S} A e e em L ULB A e e …
“+ | a ä LA x | | 1 e ° ‘ | de
! ! | ! u \ ! !  brandwerende ! ’ ! ! |
| | ! | | !  rolluiken d ! b4k ! |
â Î Ì Î 5 a ! | glazen bouwstenen Í ! l | ì |
n | | JN & | | ! ! | t |
| ; 1 L g! S ! ! | ' ! | |
í í ! i + k } bar l Í - ° i l |
_ i ! | ® I . | # o Ikasten/glazen ! 850 ! ‘ :
u1)—-—%--—— + n l _ de i dn - ‘ _ e de di. S. m - b t U1B + - W “B-t e t e e e
i EN E zijtoneel i :
! ! | | | e > b Í … T | B’= 500+ | : Ì
| | | 8m 8. & cafe 260 z
_ ! : ' P=0. o ‘ 1.5m i 5
! « L \ | t Ll i | Akbel | spoelkeuken _ - [/\_i | 1.5m | t N- 5
| i | _ ° | ies |cBl - S B60 B6( - B60 B60 -
ä | + ! \ﬁ ontree ú | ò | t d £ ?_} ‘
! l ©© P8= 0.0 | o} ! A g, krot|ten gekoeh_1; drankefh | | b»ler|
t { [ | |l——| í | T | - 5 opslag magazijn | @ ops!
C e e e E e E — N e | e e e e | e —— de
_/ y w 4
| Í i 8 \ l ! > ! 2 I® trapbreedte
| l ! | | E | z & ° min. 1,4m.
l 4 l è | Ì 1,5m gasj_ | keuken i ĳ |
| P z
8 | m n 'n wy// £ | ! n e | z e
5 | í Ì E } í \] b D q l
| | | f | | N i i i 1 i i |
‚ ? | i 4 | Í ok o oinerO | winkel 0 | winkel winkel #
f l : s
- I E = 1 s 1 : 1 h IE P S 3 @ ì
Ü/‚f‘;”‘“‘í ] e e e e e E MTT q | N | K
$ - | | | | | | P) z . 1
1 Ll ! ' ' ! | , b\| ‘ !
l t l i ! | ! | ! ! i } Ie
l ! | l Í l t T
_*…4___7200 | 7200 | 72 200 | 7200 B 720Q | 7200 E 7200 u | 7200 | 7200 | 7200 22
r T ’ T l T T ú 1 T !
E A A T A AT A AT _ (‘\ A !
/ % 9 / / / f / \ / N
0 ) (2) (3) € (&) ) ) 8) (0) ( 12) (3)
(27-03-97( B ](definitief ]
(12-03-97)( A _ )(concept )
INDEX (Datum )C Versie )(Omschrijving — Wijziging ]
— om 30 minuten weerstand tegen rookdoorgang + brandslanghaspel Projectnr.: 96659.01 Opdrachtgever Sthhtll'lg De Meervaart
—s0= 30 minuten weerstand tegen branddoor— en brandoverslag \ brandslanghaspel Bladnr. : t.01 Amsterdam
=—=soms 60 minuten weerstand tegen branddoor— en brandoverslag a slow-whoop L
“- _ zelfsluitend $ ruimte voorzien van automatisch brandmelderS Formaat : A2
” Project v
—=> _ vuchtdeur o aanbeveling: ruimte voorzien van aut. brandmelders Schaal : 1:200 J Cult.centr. De Meervaart
* ruimte voorzien van noodverlichting o} handbrandmelder Tekenaar - - begane grond -
L (vlucht)route—aanduiding ® nevenindicator Betreft - -
E] bezettingsgraad aantal personen D flitslicht LACCOOFÖ : JU ctre Brandprevent1ep]an
e (ntocAD. 15 gewina]| ADVIESBURO VAN HOOFT
BMC brandmeldcentrale Deze tekening blijft eigendom } SB O V oo
van Adviesburo Van Hooft en
mag zonder schriftelijke
toestemming niet gekopieerd
of aan derden ter inzage
BESTAAND worden gegeven noch voor
of door derden worden
| | ebruikt. J|Postbus 120 e NL-5840 AC OPLOO®tel. 0485 38 47 00 @ fax 0485 38 48 81

 

 

 

 

 

 

 
",../images/1.0/967331_files.zip__concatenated_p_063.jpg
969284_mails_incl_bijlagen_6.zip__concatenated,1.0," 

Van: —

Verzonden: woensdag 9 september 2020 12:20
Aan: —
Onderwerp: Gevolgen bezwijken kademuur Grimburgwal

Beste mensen,

Op dinsdag 1 september is een deel van de kademuur aan de Grimburgwal bezweken. De situatie die
hierdoor is ontstaan aan de Grimburgwal heeft impact op de bereikbaarheid van de
Binnengasthuisstraat en omgeving.

Omdat duidelijk is geworden dat deze situatie nog ten minste twee weken aanhoudt brengen we u graag
op de hoogte.

Wat is er gebeurd?

Hoe dit heeft kunnen gebeuren wordt nu verder onderzocht. Uit voorzorg is de omgeving van de
kadermuur afgezet.

Deze kade blijft afgesloten totdat deze voldoende stabiel is gemaakt. Deze situatie duurt nog ten minste
twee weken.

Gevolgen voor Binnengasthuisstraat en omgeving

Als gevolg hiervan is de toegang tot de Binnengasthuisstraat vanaf de Grimburgwal voor alle verkeer
gesloten. We realiseren ons dat dit nadelig is voor de bereikbaarheid van bewoners van het
Binnengasthuisterrein en omgeving.

Om de gevolgen voor bewoners en gebruikers van het gebied te minimaliseren zijn de volgende acties
ondernomen:

s De brandweer is op de hoogte van deze afzetting. Het gebied is zoals afgesproken met de
relevante partijen bereikbaar voor nood- en hulpdiensten via het bouwterrein van de
Universiteitsbibliotheek.

s De vuilophaaldienst is op de hoogte, en heeft sinds de stremming met kleinere voertuigen het
huisvuil opgehaald bij het inzamelpunt. Met hen wordt gekeken naar alternatieven, zoals het
tijdelijk verplaatsen van de ophaallocatie.

Wat zijn de vervolgstappen?

Naar verwachting volgt eind deze week een brief voor bewoners met een update vanuit het team
Kademuren & Bruggen van de gemeente Amsterdam. Deze wordt ook met jullie gedeeld.

Parallel hieraan stemmen wij met de relevante partijen af hoe we de Binnengasthuisstraat en
Vendelstraat bereikbaar houden voor bewoners, en voor partijen die in het gebied moeten zijn. We
houden jullie hierover op de hoogte.

Vragen en informatie
Voor meer informatie over de aanpak van kademuren in het algemeen kunt u de website
www.amsterdam.nl/projecten/kademuren bezoeken of mailen naar kademuren@amsterdam.nl.

 

 

Voor vragen specifiek over de versterking van de kade aan de Grimburgwal, neem contact op met

omgevingsmanager Kades & Bruggen EE D

Voor vragen over omgevingsmanagement vanuit de gemeente Amsterdam, neem

contact op t WE D : .

Voor vragen over omgevingsmanagement Universiteitskwartier vanuit de Universiteit van Amsterdam,

neem contact op ""-' WE e 7

 
 
",../images/1.0/969284_mails_incl_bijlagen_6.zip__concatenated_p_029.jpg
Wob-besluit-zienswijzen-ontwerp-Natuurbeheerplan-2022-2021-011689.html__concatenated,1.0,"To: ProvincieGelderland[POST@gelderland.nl]

Fror:

Sent: Tue 5/11/2021 10:31:21 PM

Subject landgoed Stilliwald - 2021-003649 Ontwerp NBP 2022
Received: Tue 5/11/2021 10:32:30 PM

20210215 Stilliwald NieuweNatuur.pdf

stilliwald - nieuwe natuur.docx

Geachte heer/ mevrouw,

Onderstaand een zienswijze voor landgoed Stillwald te Wenl.

De betreffende percelen zijn momenteel agrarisch in gebruik. De eigenaar van de percelen zou deze percelen graag willen
omvormen naar natuur. Verzoek aan de provincie is dan ook om de betreffende percelen aan het GNN toe te voegen en als NO001
op het NBP aan te wijzen.

Ook is bijgevoegd een conceptvoorstel om tot inrichting van de percelen te komen gebaseerd op de mogelijkheden vanuit de a-
biotsche omstandigheden en wensen vanuit de eigenaar. Het betreft in totaal bijna 6 hectare landbouwgrond die de eigenaar aan
het GNN zou willen toevoegen om er natuur te realiseren.

Met vriendelijke groet,

Regiomanager Bosgroep Midden Nederland

0000000129
",../images/1.0/Wob-besluit-zienswijzen-ontwerp-Natuurbeheerplan-2022-2021-011689.html__concatenated_p_108.jpg
967346_files.zip__concatenated,1.0,"10.2.e

 

Verzonden: dinsdag 29 september 2020 12:59
Onderwerp: RE: op stap formulier
Bijlagen: Opstapformulier 29 september wethouders-stakeholders.docx

Met vriendelijke groet,

10.2.e

Assistent Projectmanager

10.2.e @amsterdam.nl
o610.2.e

 

Van: 10.2.e

Verzonden: dinsdag 29 september 2020 12:53
Aan: 10.2.e

Onderwerp: op stap formulier

Hi10.2.

Heb jij voor mij nog het op stap formulier voor de bijeenkomst van vanavond?

Met vriendelijke groet,

10.2.e
Projectmanager tweede fase Osdorpplein | Projectmanager ontwerp herinrichting openbare ruimte Osdorpplein

Gemeente Amsterdam | Tuinstadhuis | Stadsdeel Nieuw — West | Plein 40-45 nr. 1, 1064 SW Amsterdam
Postbus 2003, 1000 CA Amsterdam | Tel 06 -10.2.e Email10. @amsterdam.nl | aanwezig ma, di, do, vrij

https://www.amsterdam.nl/projecten/centrum-nieuw-west/

 
",../images/1.0/967346_files.zip__concatenated_p_049.jpg
Wob-besluit-zienswijzen-ontwerp-Natuurbeheerplan-2022-2021-011689.html__concatenated,1.0,"RE: vervolgbezoek

o >

Kopie
Datum 2021-05-04 15:19

o

Had ne_an de lijn met een enthousiast verhaal en wat vragen. Ik zie aan jouw teflingen ook dat er behoorlijk wat in je telgebied loopt.

Zullen we nog een keer een gezamenlijk ronde lopen?

verder voe o j de tussenstand van jouw tellingen al kan gebruiken om bij de provincie aan te kloppen met een zienswijze op zijn gebied.

Is dat oké? Misschien wil je nog wat dingen online nalopen?

Groeten,

Verzonden: maandag 26 april 2021 11:24

e

Onderwerp: vervolgbezoek

Goedemorgen_

In februari ben je met mij in Olburgen rond geweest om de broedvogelmonitoring op te starten.
Ondertussen is er al veel gebeurd en zien we veel leuke waarnemingen.
Gemiddeld zo’n ZO Tureluurs, 20 kleine plevieren en een fors aantal kivieten, inmiddels met jongen.

De vraag va_s of je voor 11 mei nog een keer langs kunt komen, en hem nog enig advies te geven.

Groeer

0000000050
",../images/1.0/Wob-besluit-zienswijzen-ontwerp-Natuurbeheerplan-2022-2021-011689.html__concatenated_p_059.jpg
Wob-besluit-Sibelco-2021-002349.html__concatenated,1.0,"Aanleiding onderzoek

De geluidklachten zijn binnengekomen via het Provincieloket. Het gaat om M201814815,
M201815579 en M201820732. B heeft last van geluid afkomstig van het bedrijf
Sibelco. Ze heeft de indruk dat het steeds erger wordt. De machines van de steengroeve
maken dag en nacht steeds meer lawaai. De decibels die worden volgens N steeds
luider. Ze wordt hierin bevestigd door eigen metingen. s' Avonds mect
soms 52 decibel.

LFG

In het verleden (2015) is er al een poging gedaan onderzoek te doen naar LFG in en rond
de woning. Dit is aanleiding geweest voor jou om in overleg met mij op 2 mei 2018 een e-
mail te sturen aan N t cen vragenlijst meldingen LFG.

Op 7 mei 2018 heb ik een ingevulde vragenlijst ontvangen vang Eerste conclusie
is dat e oveIast ondervindt van regulier geluid afkomstig van Sibelco. Besloten is
om in ieder geval een indicatieve geluidmeting uit te voeren om te kijken of het bedrijf
voldoet aan de geluidnormen van de geldende Omgevingsvergunning.

Geluidmetingen

Op vrijdag 25 mei 2018 rond 9:00 uur ben ik op locatie ( Winterswijk -
Kotten) geweest en tevens op de meetpunten Z-05 en Z-07 op de 50 dB(A) contour.
Bedrijf was niet voldoende te horen voor een geluidmeting. N 2 oo k
aan dat het erg stil was. De afspraak is gemaakt dat we op een later tijdstip nog een keer
zouden gaan meten.

Op 19 juni 2018 ben ik samen met N 009 een keer gaan meten
gaf aan dat het geluid nu wel hoorbaar was. We hebben nabij de woning richting het

bedrijf gemeten en op een tweetal punten op de 50dB(A) contour van de zone tussen de
woning en het bedrijf.

Normering geluid Sibelco met relevantie bij woning melder

Zie bijgevoegde bijlage uit de Omgevingsvergunning van 2010. De woning van melder is
geen beoordelingspunt. De meest nabij gelegen beoordelingspunten nabij de woning van
melder zijn beoordelingspunt Z-05 en Z-07 zoals aangegeven op figuur 1 van bijlage III,
rapport 09-333, versie 17 november 2009. Figuur 1 is als bijlage 2 opgenomen bij dit
rapport.

Op punt Z-05 (controlepunt meest nabij melder) mag in de nacht maximaal een Lar,Lt zijn
van 38 dB(A);

Op punt Z-07 (controlepunt op kruising 50 dB(A) contour en zandpad ) 20
in de nacht maximaal een Lar,Lt zijn van 39 dB(A)

Meetresultaten 19 juni 2018

Er is gekozen voor een meting nabij de woning om overlast vast te stellen. Omdat dit geen
beoordelingspunt is dit slechts indicatief. Op alle meetpunten was het geluid van Sibelco
nog net waarneembaar.

Meting 1 nabij de woning geeft een een Lar,Lt van 37 dB(A);
Meting 2 op punt Z-07 een Lar,Lt van 34 dB(A);

Meting 3 op punt Z-05 een Lar,Lt van 37 dB(A);

Extra informatie

Inmiddels is bekend dat het bedrijf ook onderzoek wil doen naar de overlast. Tijdens de
metingen is ook gelijktijdig een C-gewogen waarde gemeten het verschil op alle metingen
tussen A en C gewogen waarde is circa 22 dB. Dit geeft aanleiding voor de aanname dat
het zinvol is om te kijken naar de bijdrage van Laag frequent geluid.

Conclusie
e Bedrijf voldoet aan de geluidnormen van de vergunning;
",../images/1.0/Wob-besluit-Sibelco-2021-002349.html__concatenated_p_0227.jpg
969284_mails_incl_bijlagen_3.zip__concatenated,1.0," 

Van: n

Verzonden: maandag 19 oktober 2020 10:52

Aan: KE . ,
N . .
n

Onderwerp: Update GBW

Goede morgen,

Nog ca. 3 meter dan is het Prolockscherm geplaatst.

Vrijdag had de aannemer een goede productie.

Donderdag was de archeologische dienst er om wat hout monsters te nemen.
Zie onderstaande foto’ s.

Mvrgr,
",../images/1.0/969284_mails_incl_bijlagen_3.zip__concatenated_p_423.jpg
970212_verzonden_mails.zip__concatenated,1.0,"From: Jonge, Dave de

Sent: Tue, 19 May 2020 13:41:26 +0000

To: I

Subject: RE: datum bij gegevens zware metalen

Attachments: SGS Poolschema metalen 2018 kwartaal 1 GGD.xlsx, SGS Poolschema metalen

2018 kwartaal 2 GGD.xlsx, SGS Poolschema metalen 2018 kwartaal 3 GGD.xlsx, SGS Poolschema metalen
2018 kwartaal 4 GGD.xlsx

Hi BED,

In bijgaande files zit die informatie.

Over enkele weken zijn er files beschikbaar die voor elke dag dat er gemeten is zowel de datum als de
concentratie er bij vermelden.

Met vriendelijke groeten,

Dave de Jonge
Senior Projectleider
LO/Luchtkwaliteit

GGD Amsterdam

T 020 555 5030

Skype: davedej
Twitter.com/luchtkwaliteit
Luchtmeetnet.nl/amsterdam
ddjonge@ggd.amsterdam.nl

 

 

 

Bezoekadres:
Nieuwe Achtergracht 100
1018WT Amsterdam

Postadres:
Postbus 2200
1000AC Amsterdam

Van: HUU [mailto: NNN @tatasteeleurope.com]
Verzonden: dinsdag 19 mei 2020 15:30

Aan: Jonge, Dave de

Onderwerp: RE: datum bij gegevens zware metalen

Dave,
Het gaat mij er vooral om dat ik kan zien op welke dag welke hoeveelheid metaal in de lucht zat.
Dus als je voor mij een lijst hebt met de dagen waarop het monster betrekking heeft, dan is dat

prima.

Alvast dank!
",../images/1.0/970212_verzonden_mails.zip__concatenated_p_095.jpg
969284_mails_incl_bijlagen_2.zip__concatenated,1.0,"_— - .

Van: n

Verzonden: donderdag 1 oktober 2020 13:51

Aan: |

Onderwerp: brief en bestuursmap

Bijlagen: BRIEF bruggen en kademuren bij VGR cie MLW-300920.pdf; Map wethouder
Hierbij

Groet, KM

Gemeente Amsterdam

""
",../images/1.0/969284_mails_incl_bijlagen_2.zip__concatenated_p_798.jpg
969284_mails_incl_bijlagen_4_1.zip__concatenated,1.0,"x Gemeente Amsterdam

x Notitie Sloopmelding Grimburgwal, Amsterdam.

 

 

 

 

 

 

 

 

 

 

 

 

Gegevens
Aan Bouw- en Woningtoezicht, Team P&! Gimburgwal.
Van _1
Opsteller __J
Dat um 10 september 2020
Verse 01
Onderwerp
Notitie doopmelding Grimburgwal, Amserdam
Meegezonden s ukken

(Bouw)veiligheidsplan, concept .

 

 

aanwezig

niet van toepassing
niet aanwezig
binnen 2 werkdagen

Bij de sloopmelding worden de volgende gegevens en bescheiden aan het bevoegd gezag verstrekt:

naam en adres van de eigenaar van het te slopen bouwwerk en indien van toepassing, van diegene die uit andere hoofde bevoegd is tot het slopen
van het bouwwerk;

naam en adres van di die de sloopwerkzaamheden zal uit\ ‚ indien de uitvoerder een ander p
adres, kadastrale aanduiding en aard van het te slopen bouwwerk of onderdeel daarvan;,

de data, de tijdstippen en een beschrijving van de wijze waarop het uitvoeren van de sloopwerkzaamheden zal plaatsvinden;

leen veiligheidsplan als bedoeld in artikel 8.7

\een globale inventarisatie van de aard en de hoeveelheid van de afvalstoffen die naar verwachting zullen vrijkomen bij de sloopwerkzaamheden en
Ieen opgave van de voorgenomen afvoerbestemming van die stoffen, en

indien op grond van het Asbestverwijderingsbesluit 2005 een isatierapport is vereist, het rapport als bedoeld in artikel 1, eerste lid,
onder b, vmddbeskldmweleme:udbeootdehtgalsbedoeldnan‘tkel9 eerste en tweede lid, van dat besluit, en

indien bij het uitvoeren van de sloopwerkzaamheden steenachtig afval zal vrijkomen dat ter plaatse zal worden gebroken, de hoeveelheid, de naam
Ien het adres van de eigenaar van het recyclinggranulaat.

 

a.

 

is dan bedoeld onder a;

 

 

 

 

 

a°

 

 

 

hactin

 

 

 

 

Een veiligheidsplan als bedoeld in artikel 8.7 van het Bouwbesluit bestaat uit:
a.  ten minste een tekening waaruit de bouw- of sloopplaatsinrichting blijkt met:

 

 

 

 

 

 

 

 

1° _ |detoegang tot de bouw- of sl s inclusief begrenzing, afscheiding en afsluiting van de bouw- of sloopplaats,
2 deiggigvmhüpacedmopgebmmddgeslooptwmdmdemiggaüewegmmbmmwerkm;

3° _ |de situering van het te b of te slopen b k

4 deaan-endvoevwegen,

5°  |de laad-, los- en hijszones;,

6° _ |de plaats van bouwketen;

 

7
g

de in of op de bodem van het perceel aanwezige leidingen;,
de plaats van machines, wedctugenmmderlu…eneelenopslagmndetden‚

 

 

 

 

 

 

 

 

 

 

 

 

 

9° _ |de bereikbaarheid van bluswater- en andere veiligh
b gegevensenbeschecdenwetdetoetepmbotmdsloopmeümdekadetoeîepmmdaldmndaedhb-mbaeig\gsrlddelean
* _ |de bouw- of sloop
c. _ indien een bouwput wordt gemaakt

1° _ |de hoofdopzet van de verticale bouwputafscheiding en de bouwputbodem;

2° _ |de uitgangspunten voor een bemalingsplan;

3° _ |de uitgangspunten voor een monitoringsplan ter voorkoming van schade aan naburige b

 

leen rapport van een akoestisch onderzoek, indien aannemelijk is dat de dagwaarde vanwege hetl.lvoeremmbouvv of sloopwerkzaamheden meer
bedraagt of de maximale blootstellingsduur in dagen langer duurt dan de waarden, bedoeld in artikel 8.3, tweede en derde lid, of indien aannemelijk is
dat niet wordt aan de bel gels als bedoeld in artikel 8.3, vierde lid;
\een rapport van een trillingenonderzoek, indien lijk is dat het uit\
veroorzaakt dan de trillingssterkte bedoeld in artikel 8.4, eerste lid.

 

 

 

van de bouw- of sloopwerkzaamheden een grotere trillings-sterkte

 

 

 

 

 

 

 

 

 

 

Antwoord, gegevens op basis van bovengenoemde punten.

a. Naam en adres van de eigenaar van het te slopen bouwwerk en indien van toepassing,
van diegene die uit andere hoofde bevoegd istot het slopen van het bouwwerk.

Antwoord:

Egenaar isde Universteit van Amsterdam. Zij hebben Team P&! van gemeente Amserdam
toegemming verleend, namens hen de problematiek van de Grimburgwal aan te pakken en
uit te voeren.

j16661_1157. 20200910, Notitie Soopmelding vO1 1van3
",../images/1.0/969284_mails_incl_bijlagen_4_1.zip__concatenated_p_293.jpg
